Time (s),Channel 1 (V)
0.0205894111363159,1.869208683256797
0.0205905911363159,1.868535640144988
0.0205917711363159,1.868872161700892
0.0205929511363159,1.869545204812703
0.0205941311363159,1.870554769480415
0.0205953111363159,1.874593028151274
0.0205964911363159,1.875602592818987
0.0205976711363159,1.875266071263084
0.0205988511363159,1.876948679042606
0.0206000311363159,1.876612157486216
0.0206012111363159,1.342215926708747
0.0206023911363159,0.01228273777438567
0.0206035711363159,0.01968621200428928
0.0206047511363159,0.02608012156647558
0.0206059311363159,0.03011838023733382
0.0206071111363159,0.03684881135542655
0.0206082911363159,0.03853141913495
0.0206094711363159,0.03954098380266426
0.0206106511363159,0.0405505484703779
0.0206118311363159,0.04021402691447239
0.0206130111363159,0.0381948975790448
0.0206141911363159,0.03651228979952104
0.0206153711363159,0.03785837602314004
0.0206165511363159,0.03718533291133054
0.0206177311363159,0.03718533291133054
0.0206189111363159,0.04055054847037805
0.0206200911363159,0.03886794069085429
0.0206212711363159,0.03785837602314004
0.0206224511363159,0.03954098380266304
0.0206236311363159,0.0395409838026638
0.0206248111363159,0.0395409838026638
0.0206259911363159,0.0405505484703776
0.0206271711363159,0.03886794069085506
0.0206283511363159,0.04122359158218649
0.0206295311363159,0.04021402691447376
0.0206307111363159,0.0402140269144733
0.0206318911363159,0.04122359158218664
0.0206330711363159,0.04021402691447422
0.0206342511363159,0.03954098380266441
0.0206354311363159,0.04088707002628159
0.0206366111363159,0.03920446224676058
0.0206377911363159,0.04122359158218572
0.0206389711363159,0.04290619936170978
0.0206401511363159,0.04088707002628465
0.0206413311363159,0.04156011313809047
0.0206425111363159,0.04055054847037944
0.0206436911363159,0.0408870700262822
0.0206448711363159,0.04055054847037851
0.0206460511363159,0.04156011313809277
0.0206472311363159,0.0418966346939966
0.0206484111363159,0.04223315624990272
0.0206495911363159,0.0429061993617104
0.0206507711363159,0.04055054847037989
0.0206519511363159,0.04189663469399461
0.0206531311363159,0.04189663469399384
0.0206543111363159,0.03954098380266809
0.0206554911363159,0.04122359158218756
0.0206566711363159,0.04122359158218786
0.0206578511363159,0.04156011313809231
0.0206590311363159,0.04156011313809201
0.0206602111363159,0.04122359158218725
0.0206613911363159,0.04088707002628159
0.0206625711363159,0.03954098380266594
0.0206637511363159,0.0418966346939966
0.0206649311363159,0.0408870700262825
0.0206661111363159,0.04021402691447376
0.0206672911363159,0.04122359158218802
0.0206684711363159,0.0422331562499015
0.0206696511363159,0.04156011313809277
0.0206708311363159,0.04256967780580549
0.0206720111363159,0.04021402691447376
0.0206731911363159,0.04122359158218756
0.0206743711363159,0.04055054847037805
0.0206755511363159,0.04055054847037805
0.0206767311363159,0.04156011313809231
0.0206779111363159,0.04122359158218756
0.0206790911363159,0.04055054847037805
0.0206802711363159,0.04223315624990181
0.0206814511363159,0.04088707002628281
0.0206826311363159,0.04122359158218741
0.0206838111363159,1.587203619407912
0.0206849911363159,1.977232102702045
0.0206861711363159,1.935166908214148
0.0206873511363159,1.909254748409474
0.0206885311363159,1.897813015508706
0.0206897111363159,1.890073019722895
0.0206908911363159,1.883679110160707
0.0206920711363159,1.874593028151281
0.0206932511363159,1.866179989253662
0.0206944311363159,1.857430428800139
0.0206956111363159,1.854738256352895
0.0206967911363159,1.855074777908797
0.0206979711363159,1.856084342576511
0.0206991511363159,1.86045912280327
0.0207003311363159,1.861132165915082
0.0207015111363159,1.859113036579653
0.0207026911363159,1.858103471911942
0.0207038711363159,1.858103471911937
0.0207050511363159,1.856420864132419
0.0207062311363159,1.858776515023757
0.0207074111363159,1.863824338362314
0.0207085911363159,1.866853032365468
0.0207097711363159,1.869881726368601
0.0207109511363159,1.87089129103632
0.0207121311363159,1.869881726368608
0.0207133111363159,1.868872161700892
0.0207144911363159,1.86853564014499
0.0207156711363159,1.870891291036323
0.0207168511363159,1.872910420371752
0.0207180311363159,1.875602592818989
0.0207192111363159,1.877285200598511
0.0207203911363159,1.876948679042607
0.0207215711363159,1.877621722154416
0.0207227511363159,1.877285200598512
0.0207239311363159,1.878631286822131
0.0207251111363159,1.87997737304575
0.0207262911363159,1.881996502381179
0.0207274711363159,1.884015631716607
0.0207286511363159,1.885361717940225
0.0207298311363159,1.885361717940225
0.0207310111363159,1.885361717940226
0.0207321911363159,1.886707804163844
0.0207333711363159,1.887044325719749
0.0207345511363159,1.888053890387463
0.0207357311363159,1.889399976611082
0.0207369111363159,1.889063455055177
0.0207380911363159,1.890746062834701
0.0207392711363159,1.889399976611082
0.0207404511363159,1.890409541278796
0.0207416311363159,1.891755627502415
0.0207428111363159,1.891419105946511
0.0207439911363159,1.892765192170129
0.0207451711363159,1.894784321505558
0.0207463511363159,1.894784321505558
0.0207475311363159,1.895457364617368
0.0207487111363159,1.895120843061463
0.0207498911363159,1.894111278393749
0.0207510711363159,1.895793886173271
0.0207522511363159,1.895793886173273
0.0207534311363159,1.897476493952795
0.0207546111363159,1.899159101732319
0.0207557911363159,1.898486058620511
0.0207569711363159,1.899159101732319
0.0207581511363159,1.897139972396893
0.0207593311363159,1.898149537064606
0.0207605111363159,1.898149537064606
0.0207616911363159,1.899495623288226
0.0207628711363159,1.900168666400033
0.0207640511363159,1.900841709510705
0.0207652311363159,1.065931729313295
0.0207664111363159,0.01160969466257953
0.0207675911363159,0.01901316889246387
0.0207687711363159,0.02574360001058139
0.0207699511363159,0.03482968201998075
0.0207711311363159,0.03684881135543176
0.0207723111363159,0.0412235915821796
0.0207734911363159,0.0402140269144733
0.0207746711363159,0.04021402691447484
0.0207758511363159,0.0418966346939943
0.0207770311363159,0.03886794069085368
0.0207782111363159,0.03819489757904602
0.0207793911363159,0.0395409838026638
0.0207805711363159,0.03954098380266502
0.0207817511363159,0.04088707002628342
0.0207829311363159,0.04156011313809155
0.0207841111363159,0.03987750535856794
0.0207852911363159,0.03853141913495092
0.0207864711363159,0.04156011313809185
0.0207876511363159,0.04055054847037851
0.0207888311363159,0.04156011313809277
0.0207900111363159,0.0425696778058061
0.0207911911363159,0.04156011313809231
0.0207923711363159,0.04223315624990181
0.0207935511363159,0.04290619936171131
0.0207947311363159,0.04088707002628281
0.0207959111363159,0.04156011313809231
0.0207970911363159,0.04290619936171131
0.0207982711363159,0.04055054847037805
0.0207994511363159,0.0402140269144733
0.0208006311363159,0.04223315624990089
0.0208018111363159,0.04189663469399721
0.0208029911363159,0.04189663469399706
0.0208041711363159,0.04357924247352005
0.0208053511363159,0.04156011313809323
0.0208065311363159,0.0418966346939969
0.0208077111363159,0.04290619936171085
0.0208088911363159,0.04324272091761591
0.0208100711363159,0.04223315624990272
0.0208112511363159,0.0435792424735196
0.0208124311363159,0.0412235915821897
0.0208136111363159,0.04055054847037867
0.0208147911363159,0.04189663469399584
0.0208159711363159,0.0429061993617104
0.0208171511363159,0.04290619936171131
0.0208183311363159,0.0405505484703802
0.0208195111363159,0.04122359158219062
0.0208206911363159,0.04290619936170902
0.0208218711363159,0.04290619936171192
0.0208230511363159,0.04324272091761561
0.0208242311363159,0.0418966346939989
0.0208254111363159,0.04324272091761423
0.0208265911363159,0.04256967780580748
0.0208277711363159,0.04324272091761515
0.0208289511363159,0.04189663469399568
0.0208301311363159,0.04088707002628465
0.0208313111363159,0.0418966346939989
0.0208324911363159,0.04324272091761362
0.0208336711363159,0.04021402691447636
0.0208348511363159,0.0435792424735196
0.0208360311363159,0.04223315624990211
0.0208372111363159,0.04256967780580748
0.0208383911363159,0.04357924247352021
0.0208395711363159,0.04290619936170978
0.0208407511363159,0.04122359158218878
0.0208419311363159,0.04256967780580626
0.0208431111363159,0.04189663469399614
0.0208442911363159,0.03987750535856947
0.0208454711363159,0.0418966346939969
0.0208466511363159,0.0415601131389346
0.0208478311363159,1.89377475683788
0.0208490111363159,1.972520800919537
0.0208501911363159,1.93180169265507
0.0208513711363159,1.907572140629939
0.0208525511363159,1.897139972396892
0.0208537311363159,1.891755627502416
0.0208549111363159,1.884015631716606
0.0208560911363159,1.876612157486702
0.0208572711363159,1.866179989253654
0.0208584511363159,1.858439993467845
0.0208596311363159,1.855411299464703
0.0208608111363159,1.854401734796989
0.0208619911363159,1.85675738568832
0.0208631711363159,1.861132165915081
0.0208643511363159,1.862814773694606
0.0208655311363159,1.863487816806416
0.0208667111363159,1.862814773694607
0.0208678911363159,1.859449558135561
0.0208690711363159,1.859113036579655
0.0208702511363159,1.860122601247368
0.0208714311363159,1.862814773694605
0.0208726111363159,1.867526075477269
0.0208737911363159,1.870218247924509
0.0208749711363159,1.870218247924512
0.0208761511363159,1.872910420371747
0.0208773311363159,1.870554769480419
0.0208785111363159,1.870218247924512
0.0208796911363159,1.871227812592228
0.0208808711363159,1.872573898815843
0.0208820511363159,1.875939114374896
0.0208832311363159,1.877958243710318
0.0208844111363159,1.87997737304575
0.0208855911363159,1.880313894601654
0.0208867711363159,1.881323459268582
0.0208879511363159,1.305198555561482
0.0208891311363159,0.01497491022162567
0.0208903111363159,0.0213688197837956
0.0208914911363159,0.0270896862341958
0.0208926711363159,0.03281055268457275
0.0208938511363159,0.0371853329113336
0.0208950311363159,0.04055054847037867
0.0208962111363159,0.04122359158218664
0.0208973911363159,0.04021402691447361
0.0208985711363159,0.04055054847037714
0.0208997511363159,0.03954098380266288
0.0209009311363159,0.03853141913494878
0.0209021111363159,0.03684881135542594
0.0209032911363159,0.03718533291133161
0.0209044711363159,0.03954098380266456
0.0209056511363159,0.04122359158218756
0.0209068311363159,0.04122359158218756
0.0209080111363159,0.04122359158218664
0.0209091911363159,0.03920446224675935
0.0209103711363159,0.03987750535856855
0.0209115511363159,0.0395409838026638
0.0209127311363159,0.03886794069085429
0.0209139111363159,0.04122359158218756
0.0209150911363159,0.04156011313809231
0.0209162711363159,0.04189663469399706
0.0209174511363159,0.04189663469399706
0.0209186311363159,0.04088707002628281
0.0209198111363159,0.04156011313809201
0.0209209911363159,0.03886794069085552
0.0209221711363159,0.04021402691447269
0.0209233511363159,0.04189663469399629
0.0209245311363159,0.04088707002628326
0.0209257111363159,0.04088707002628281
0.0209268911363159,0.04055054847037821
0.0209280711363159,0.04156011313809185
0.0209292511363159,1.064585643087606
0.0209304311363159,2.004153827173748
0.0209316111363159,1.959396460239311
0.0209327911363159,1.928772998651966
0.0209339711363159,1.910600834633098
0.0209351511363159,1.902860838847279
0.0209363311363159,1.895457364617374
0.0209375111363159,1.887717368831546
0.0209386911363159,1.880650416157568
0.0209398711363159,1.872237377259933
0.0209410511363159,1.868535640144993
0.0209422311363159,1.866179989253655
0.0209434111363159,1.866516510809559
0.0209445911363159,1.867526075477274
0.0209457711363159,1.867862597033178
0.0209469511363159,1.868872161700892
0.0209481311363159,1.868535640144988
0.0209493111363159,1.868872161700892
0.0209504911363159,1.868199118589084
0.0209516711363159,1.867862597033181
0.0209528511363159,1.870554769480417
0.0209540311363159,1.871227812592228
0.0209552111363159,1.87425650659537
0.0209563911363159,1.875602592818989
0.0209575711363159,1.877285200598512
0.0209587511363159,1.878294765266225
0.0209599311363159,1.877285200598513
0.0209611111363159,1.87863128682213
0.0209622911363159,1.877958243710321
0.0209634711363159,1.879640851489845
0.0209646511363159,1.88065041615756
0.0209658311363159,1.883342588604797
0.0209670111363159,1.884688674828416
0.0209681911363159,1.885025196384321
0.0209693711363159,1.886034761052035
0.0209705511363159,1.886034761052035
0.0209717311363159,1.886707804163844
0.0209729111363159,1.887717368831558
0.0209740911363159,1.888390411943368
0.0209752711363159,1.889399976611082
0.0209764511363159,1.888726933499273
0.0209776311363159,1.890409541278796
0.0209788111363159,1.891082584390606
0.0209799911363159,1.892428670614224
0.0209811711363159,1.893438235281939
0.0209823511363159,1.893438235281939
0.0209835311363159,1.893101713726035
0.0209847111363159,1.894447799949653
0.0209858911363159,1.893774756837844
0.0209870711363159,1.894784321505558
0.0209882511363159,1.896130407729176
0.0209894311363159,1.895457364617368
0.0209906111363159,1.896130407729177
0.0209917911363159,1.896130407729177
0.0209929711363159,1.895457364617368
0.0209941511363159,1.897476493952795
0.0209953311363159,1.89848605862051
0.0209965111363159,1.897813015508702
0.0209976911363159,1.899832144844133
0.0209988711363159,1.901514752623651
0.0210000511363159,1.900841709511843
0.0210012311363159,1.900168666400035
0.0210024111363159,1.899832144844129
0.0210035911363159,1.899495623288225
0.0210047711363159,1.900168666400036
0.0210059511363159,1.901514752623652
0.0210071311363159,1.903197360403176
0.0210083111363159,1.902524317291369
0.0210094911363159,1.902187795735023
0.0210106711363159,1.579463623623393
0.0210118511363159,0.007571435991724964
0.0210130311363159,0.02136881978381273
0.0210142111363159,0.02742620779009856
0.0210153911363159,0.03382011735228578
0.0210165711363159,0.03684881135542915
0.0210177511363159,0.04055054847037867
0.0210189311363159,0.04122359158218603
0.0210201111363159,0.03954098380266487
0.0210212911363159,0.04189663469399629
0.0210224711363159,0.04021402691447284
0.0210236511363159,0.03920446224675981
0.0210248311363159,0.04088707002628159
0.0210260111363159,0.03819489757904541
0.0210271911363159,0.03954098380266502
0.0210283711363159,0.04223315624990105
0.0210295511363159,0.04055054847037805
0.0210307311363159,0.04122359158218756
0.0210319111363159,0.04189663469399706
0.0210330911363159,0.04122359158218756
0.0210342711363159,0.04088707002628281
0.0210354511363159,0.04256967780580656
0.0210366311363159,0.04156011313809231
0.0210378111363159,0.04223315624990181
0.0210389911363159,0.04391576402942481
0.0210401711363159,0.04290619936171177
0.0210413511363159,0.04391576402942511
0.0210425311363159,0.04324272091761637
0.0210437111363159,0.04223315624990227
0.0210448911363159,0.04223315624990181
0.0210460711363159,0.04324272091761561
0.0210472511363159,0.04290619936171162
0.0210484311363159,0.04189663469399797
0.0210496111363159,0.0422331562499015
0.0210507911363159,0.04458880714123293
0.0210519711363159,0.04357924247352173
0.0210531511363159,0.04357924247352082
0.0210543311363159,0.04324272091761637
0.0210555111363159,0.04156011313809384
0.0210566911363159,0.04223315624990089
0.0210578711363159,0.0429061993617107
0.0210590511363159,0.04256967780580702
0.0210602311363159,0.04256967780580901
0.0210614111363159,0.04391576402942373
0.0210625911363159,0.04189663469399751
0.0210637711363159,0.04223315624990135
0.0210649511363159,0.04425228558532757
0.0210661311363159,0.04223315624990548
0.0210673111363159,0.04256967780580977
0.0210684911363159,0.04492532869713553
0.0210696711363159,0.04256967780580748
0.0210708511363159,0.04324272091761668
0.0210720311363159,0.04391576402942404
0.0210732111363159,0.0422331562499015
0.0210743911363159,0.04189663469399828
0.0210755711363159,0.04324272091761576
0.0210767511363159,0.04290619936171009
0.0210779311363159,0.04156011313809201
0.0210791111363159,0.04122359158218878
0.0210802911363159,0.04391576402942542
0.0210814711363159,0.04357924247352005
0.0210826511363159,0.04189663469399721
0.0210838311363159,0.04223315624990227
0.0210850111363159,0.04324272091761561
0.0210861911363159,0.04223315624990257
0.0210873711363159,0.04391576402942542
0.0210885511363159,0.04357924247352082
0.0210897311363159,0.04324272091761606
0.0210909111363159,0.04189663469399706
0.0210920911363159,0.04357924247352082
0.0210932711363159,0.04189663469399706
0.0210944511363159,0.04088707002628281
0.0210956311363159,0.04122359158218756
0.0210968111363159,0.04458880714123507
0.0210979911363159,0.04391576402942587
0.0210991711363159,0.04122359158218878
0.0211003511363159,0.04425228558532894
0.0211015311363159,0.04290619936171192
0.0211027111363159,0.04357924247352051
0.0211038911363159,0.04324272091761622
0.0211050711363159,0.04223315624990227
0.0211062511363159,0.04088707002628342
0.0211074311363159,0.04425228558532726
0.0211086111363159,0.04223315624990365
0.0211097911363159,0.04189663469399736
0.0211109711363159,0.0429061993617104
0.0211121511363159,0.04189663469399797
0.0211133311363159,0.0422331562499015
0.0211145111363159,0.0429061993617107
0.0211156911363159,0.04156011313809415
0.0211168711363159,0.04256967780580519
0.0211180511363159,0.04122359158218634
0.0211192311363159,0.04055054847037897
0.0211204111363159,0.04156011313809323
0.0211215911363159,0.04223315624990089
0.0211227711363159,0.04156011313809323
0.0211239511363159,0.04223315624990089
0.0211251311363159,0.04425228558532573
0.0211263111363159,0.04088707002628893
0.0211274911363159,0.03954098380266564
0.0211286711363159,0.04088707002628036
0.0211298511363159,0.04156011313809231
0.0211310311363159,0.04156011313809262
0.0211322111363159,0.04189663469399614
0.0211333911363159,0.04088707002628342
0.0211345711363159,0.0415601131380917
0.0211357511363159,0.04088707002628403
0.0211369311363159,0.04223315624990181
0.0211381111363159,0.04223315624990027
0.0211392911363159,0.04055054847037836
0.0211404711363159,0.04122359158218756
0.0211416511363159,0.04122359158218725
0.0211428311363159,0.04055054847037928
0.0211440111363159,0.04324272091761515
0.0211451911363159,0.04122359158218741
0.0211463711363159,0.04088707002628342
0.0211475511363159,0.04223315624990181
0.0211487311363159,0.04223315624990181
0.0211499111363159,0.04055054847037805
0.0211510911363159,0.04122359158218756
0.0211522711363159,0.04055054847037805
0.0211534511363159,0.0395409838026638
0.0211546311363159,0.04223315624990181
0.0211558111363159,0.04055054847037805
0.0211569911363159,0.04088707002628265
0.0211581711363159,0.04088707002628281
0.0211593511363159,0.04088707002628281
0.0211605311363159,0.03954098380266441
0.0211617111363159,0.0412235915821868
0.0211628911363159,0.03954098380266456
0.0211640711363159,0.0408870700262822
0.0211652511363159,0.04122359158218741
0.0211664311363159,0.03920446224676088
0.0211676111363159,0.04156011313809017
0.0211687911363159,0.04055054847037897
0.0211699711363159,0.04021402691447361
0.0211711511363159,0.04055054847037775
0.0211723311363159,0.04122359158218695
0.0211735111363159,0.04088707002628311
0.0211746911363159,0.529179847643633
0.0211758711363159,1.996413831388711
0.0211770511363159,1.950983421341714
0.0211782311363159,1.916321701083431
0.0211794111363159,1.899159101732343
0.0211805911363159,1.89074606283469
0.0211817711363159,1.882333023937094
0.0211829511363159,1.875602592818973
0.0211841311363159,1.865170424585954
0.0211853111363159,1.856757385688313
0.0211864911363159,1.850699997682047
0.0211876711363159,1.849353911458419
0.0211888511363159,1.850699997682034
0.0211900311363159,1.852719127017466
0.0211912111363159,1.854738256352895
0.0211923911363159,1.857093907244225
0.0211935711363159,1.855411299464702
0.0211947511363159,1.854401734796987
0.0211959311363159,1.85305564857337
0.0211971111363159,1.853728691685181
0.0211982911363159,1.856757385688323
0.0211994711363159,1.86079564435918
0.0212006511363159,1.864160859918227
0.0212018311363159,1.866853032365464
0.0212030111363159,1.867526075477274
0.0212041911363159,1.867526075477273
0.0212053711363159,1.866853032365464
0.0212065511363159,1.866853032365464
0.0212077311363159,1.867862597033178
0.0212089111363159,1.869208683256797
0.0212100911363159,1.871227812592226
0.0212112711363159,1.874929549707178
0.0212124511363159,1.875602592818987
0.0212136311363159,1.876948679042606
0.0212148111363159,1.876612157486702
0.0212159911363159,1.876948679042606
0.0212171711363159,1.87795824371032
0.0212183511363159,1.878967808378035
0.0212195311363159,1.881996502381176
0.0212207111363159,1.881996502381178
0.0212218911363159,1.884015631716605
0.0212230711363159,1.884352153272511
0.0212242511363159,1.885361717940225
0.0212254311363159,1.886371282607939
0.0212266111363159,1.887044325719748
0.0212277911363159,1.88637128260794
0.0212289711363159,1.888390411943366
0.0212301511363159,1.888390411943368
0.0212313311363159,1.889399976611081
0.0212325111363159,1.891082584390605
0.0212336911363159,1.890409541278797
0.0212348711363159,1.890746062834701
0.0212360511363159,1.890746062834701
0.0212372311363159,1.890746062834701
0.0212384111363159,1.893438235281942
0.0212395911363159,1.894784321505557
0.0212407711363159,1.894784321505559
0.0212419511363159,1.895457364617367
0.0212431311363159,1.89512084306146
0.0212443111363159,1.892765192170134
0.0212454911363159,1.893438235281941
0.0212466711363159,1.894447799949652
0.0212478511363159,1.896466929285085
0.0212490311363159,1.898822580176416
0.0212502111363159,1.89915910173232
0.0212513911363159,1.899159101732319
0.0212525711363159,1.89848605862051
0.0212537511363159,1.897476493952798
0.0212549311363159,1.89915910173232
0.0212561111363159,1.899495623288225
0.0212572911363159,1.900168666400036
0.0212584711363159,1.901514752623653
0.0212596511363159,1.901514752623652
0.0212608311363159,1.899495623288225
0.0212620111363159,1.899832144844129
0.0212631911363159,1.899495623288225
0.0212643711363159,1.900505187955939
0.0212655511363159,1.901178231067749
0.0212667311363159,1.902860838847272
0.0212679111363159,1.903197360403177
0.0212690911363159,1.903870403514987
0.0212702711363159,1.902524317291368
0.0212714511363159,1.903533881959082
0.0212726311363159,1.902524317291368
0.0212738111363159,1.903197360403177
0.0212749911363159,1.904543446626796
0.0212761711363159,1.904543446626796
0.0212773511363159,1.903197360403178
0.0212785311363159,1.903870403514986
0.0212797111363159,1.902187795735464
0.0212808911363159,1.905216489738604
0.0212820711363159,1.906226054406319
0.0212832511363159,1.903870403514988
0.0212844311363159,1.904543446626796
0.0212856111363159,1.904543446626796
0.0212867911363159,1.903533881959083
0.0212879711363159,1.905889532850413
0.0212891511363159,1.906899097518129
0.0212903311363159,1.905216489738607
0.0212915111363159,1.904879968182701
0.0212926911363159,1.90555301129451
0.0212938711363159,1.905216489738607
0.0212950511363159,1.905889532850414
0.0212962311363159,1.906562575961564
0.0212974111363159,1.543119295585589
0.0212985911363159,0.004542741988584802
0.0212997711363159,0.0156479533334113
0.0213009511363159,0.02574360001058047
0.0213021311363159,0.0341566389081763
0.0213033111363159,0.0385314191349523
0.0213044911363159,0.04055054847037438
0.0213056711363159,0.04324272091761331
0.0213068511363159,0.04122359158219123
0.0213080311363159,0.03954098380266533
0.0213092111363159,0.04122359158218695
0.0213103911363159,0.04055054847037867
0.0213115711363159,0.04122359158218695
0.0213127511363159,0.04055054847037836
0.0213139311363159,0.04088707002628434
0.0213151111363159,0.04256967780580472
0.0213162911363159,0.04055054847037775
0.0213174711363159,0.04021402691447346
0.0213186511363159,0.04055054847037821
0.0213198311363159,0.04088707002628372
0.0213210111363159,0.04290619936171147
0.0213221911363159,0.04324272091761591
0.0213233711363159,0.04290619936171101
0.0213245511363159,0.0422331562499015
0.0213257311363159,0.04156011313809384
0.0213269111363159,0.04492532869713982
0.0213280911363159,0.04357924247352082
0.0213292711363159,0.04055054847037805
0.0213304511363159,0.04391576402942557
0.0213316311363159,0.04189663469399706
0.0213328111363159,0.04256967780580656
0.0213339911363159,0.04458880714123507
0.0213351711363159,0.04324272091761606
0.0213363511363159,0.04391576402942526
0.0213375311363159,0.04357924247352097
0.0213387111363159,0.8431544593028466
0.0213398911363159,2.014585995407117
0.0213410711363159,1.969155585360529
0.0213422511363159,1.937522559105476
0.0213434311363159,1.918677351974804
0.0213446111363159,1.90992779152128
0.0213457911363159,1.903533881959088
0.0213469711363159,1.89579388617328
0.0213481511363159,1.887717368831566
0.0213493311363159,1.879304329933947
0.0213505111363159,1.874256506595373
0.0213516911363159,1.871900855704038
0.0213528711363159,1.871564334148131
0.0213540511363159,1.873246941927652
0.0213552311363159,1.87291042037175
0.0213564111363159,1.873583463483558
